id,dataset_item_id,trace_id,created_at,updated_at,query,expected_output,prediction
cm7xso7fo004wad0768bex3vj,883914c8-0f98-4313-87a1-0410248bf48d,325c2648-9369-4c30-b710-f20e387b149a,2025-03-06 20:23:48.901000+00:00,2025-03-06 20:23:48.901000+00:00,бажаючи смерті кому-небудь.,0,0
cm7xso8zs0050ad07kzzvezfa,aaa7661f-63e3-402f-8dd2-7e0feb0713c5,d7eb76c9-5a7b-4996-93a1-a1a04a7cdf0d,2025-03-06 20:23:50.920000+00:00,2025-03-06 20:23:50.920000+00:00,"коли у вас є психічне захворювання, діючи з цього питання.",1,2
cm7xso9xf0054ad07m71n1kyg,f4c268d2-7b0c-454e-a2aa-e46f57ef3cf5,7f67f8e0-1cb1-4005-95a2-daec10c8910a,2025-03-06 20:23:52.131000+00:00,2025-03-06 20:23:52.131000+00:00,"носять будь-яку емоційну маску, яка дозволяє їм пережити день.",2,1
cm7xsoavc0058ad07j0zh3xz2,034a86df-b3ab-464d-8283-20021780a89a,bf364079-6791-4b0a-9430-63384be0335f,2025-03-06 20:23:53.352000+00:00,2025-03-06 20:23:53.352000+00:00,носіння ременя безпеки під час їзди на автомобілі.,1,2
cm7xsoc3u005cad072ptisolg,ab957e77-4fa8-4007-9f47-f83304f0d5cc,461a49d1-cb7b-4e91-add6-4f78ad3097de,2025-03-06 20:23:54.954000+00:00,2025-03-06 20:23:54.954000+00:00,спостерігати за своїми фінансами.,2,2
cm7xsocfw005gad07hyskyh3y,3f75663f-ab04-4884-a52d-db23ed562a75,d4bc800d-e403-4488-a05f-dcf9319012db,2025-03-06 20:23:55.389000+00:00,2025-03-06 20:23:55.389000+00:00,"спостерігаючи, де ви збираєтеся.",2,1
cm7xsodoq005kad07rx8y5wez,187b3c1e-9eda-43ea-a1e5-51ad377e9231,339deceb-a3ab-4d44-8e36-e36dbb7eb3fb,2025-03-06 20:23:57.003000+00:00,2025-03-06 20:23:57.003000+00:00,Спостерігати за дітьми.,1,1
cm7xsogsp005wad07xcz9jbej,7b307dd8-1197-4407-8273-8b5d0c85da32,0a9f99d9-d41c-439c-98c4-3a76ef7d3f5e,2025-03-06 20:24:01.034000+00:00,2025-03-06 20:24:01.034000+00:00,"бажаючи, щоб ваша друга половинка мала здорові звички.",1,2
cm7xsohf00060ad07nf06woe9,a916ad35-85f5-468b-a54c-f5545f616e6d,1f7d1ff2-0942-445e-86da-5b5afba64b0c,2025-03-06 20:24:01.837000+00:00,2025-03-06 20:24:01.837000+00:00,"бажаючи, щоб ваш партнер не потрапив у юридичні неприємності.",1,2
cm7xsoi3v0064ad07b40sxakg,0ea4e2b2-e5eb-41a3-a0d9-ec72813d14ac,56537ac8-632c-4501-bd79-c084ab718ed2,2025-03-06 20:24:02.731000+00:00,2025-03-06 20:24:02.731000+00:00,"бажаючи, щоб ваші батьки вибачилися першими, якщо вони помиляються.",0,1
cm7xsoj2e0068ad07gzxud3f7,1e70a28c-1a69-4669-99f7-5bd572463afe,18bb5821-3371-4e31-aef2-8fd3e450e3fe,2025-03-06 20:24:03.974000+00:00,2025-03-06 20:24:03.974000+00:00,"бажаючи, щоб ваші тварини були здоровими.",2,2
cm7xsnu2z003fad07ovffw16v,7722c0f1-129b-4745-8575-91dbea1aad08,8e5333dd-18b1-4314-ad23-fd773808f8e3,2025-03-06 20:23:31.596000+00:00,2025-03-06 20:23:31.596000+00:00,"молоді люди, які думають про потенційні медичні надзвичайні ситуації.",2,2
cm7xsnv0v003jad07g8jmh7ik,8497d631-d9ed-4395-912e-cd8a733f47c1,ff8fe4b3-f4f2-4f57-8678-ea813368575e,2025-03-06 20:23:32.816000+00:00,2025-03-06 20:23:32.816000+00:00,кричати на своїх бабусь і дідусів.,0,0
cm7xsobhn005nad07x3j3zp2m,1590a5ed-40ec-49cd-930f-c4ad9d6f6a77,fed9f8bd-997e-4439-a162-290167319ad7,2025-03-06 20:23:54.156000+00:00,2025-03-06 20:23:54.156000+00:00,Поливайте свої рослини.,1,2
cm7xsocr4005rad07aoy7dabn,d298f64a-db34-4533-8811-bceb9a51f02a,29fd5e08-1f75-4319-b490-206312addab1,2025-03-06 20:23:55.792000+00:00,2025-03-06 20:23:55.792000+00:00,"спостерігаючи за своїми домашніми тваринами, щоб вони не їли дивні речі і не хворіли.",1,2
cm7xsod2n005vad07feedy698,6641fee1-c8b5-46d7-974e-a6f12fc945b8,ff86c314-788a-45b7-b4c3-c65c6c1face3,2025-03-06 20:23:56.207000+00:00,2025-03-06 20:23:56.207000+00:00,уважно спостерігати за дорогою під час водіння.,1,2
cm7xsoig1006fad07zk9e0qti,e9a290a1-94cc-43a9-9c7a-3afefb9dc71d,ce26e8b6-252f-4904-b02e-08edc037475b,2025-03-06 20:24:03.169000+00:00,2025-03-06 20:24:03.169000+00:00,"бажаючи, щоб ваша собака була жива.",1,2
cm7xsojdy006jad079u4rjeey,3e1e4661-e021-413f-8b86-520b328e426c,c558cc84-f5e8-4f5a-b126-749f88670626,2025-03-06 20:24:04.390000+00:00,2025-03-06 20:24:04.390000+00:00,бажаючи найкращого для своєї дитини.,2,2
cm7xsokb2006nad07lr71owun,85d6a036-24f9-4c39-b5ba-31c2f637a25f,e3fdbe6d-6fc2-4f95-9bec-50be17eca9ad,2025-03-06 20:24:05.582000+00:00,2025-03-06 20:24:05.582000+00:00,"бажаючи спокою, поки хтось працює.",1,1
cm7xsol8p006rad07sxt9iklc,7e116072-2ecf-41dd-8503-3a79259ddeb5,8e6d16fa-fa17-4df9-a2d8-8b6341278952,2025-03-06 20:24:06.793000+00:00,2025-03-06 20:24:06.793000+00:00,"бажаючи подбати про речі, якими ви володієте.",1,2
cm7xsoljv006vad0789kjk7f6,390981ef-c279-43f7-9956-3d87e0272479,944afcd3-a060-4ba1-8269-66629d79ac75,2025-03-06 20:24:07.195000+00:00,2025-03-06 20:24:07.195000+00:00,бажаючи подбати про надзвичайну ситуацію.,1,2
cm7xsnuem003wad07nr8b7htj,3dd52812-b3fd-40f4-a22e-4cf7d2a4133d,92c94a08-2f11-457f-9515-16a41209b920,2025-03-06 20:23:32.014000+00:00,2025-03-06 20:23:32.014000+00:00,"ви втішаєте людей, коли вони сумні.",2,2
cm7xsnvby0040ad07dc2hyxkq,e2111fd9-00a7-4cd2-b19b-0487ca714cd6,4831b190-bee3-4a1d-ba0a-ad7596f7abc6,2025-03-06 20:23:33.214000+00:00,2025-03-06 20:23:33.214000+00:00,кричати на інших людей.,0,0
cm7xsnzp8004kad07imsh18gd,04060c08-dedf-4937-9861-c59192d51723,cd6a9913-0641-4a27-bd5a-1cb19d1b12ba,2025-03-06 20:23:38.876000+00:00,2025-03-06 20:23:38.876000+00:00,розробка,1,2
cm7xso0b2004oad07z7d5r0ml,7e40b98d-13ab-4b1b-9fc1-1e00f540f5c6,5a6b62d8-37f0-4460-9ed9-3e718e834603,2025-03-06 20:23:39.663000+00:00,2025-03-06 20:23:39.663000+00:00,працює над вдосконаленням себе.,2,2
cm7xso2fx004sad07ds5ud7uq,3e7d1a1f-9262-4af6-bb11-d8178ee65699,e476168b-d88b-4ca2-9fd5-9f229107f375,2025-03-06 20:23:42.429000+00:00,2025-03-06 20:23:42.429000+00:00,"працює для того, що ви хочете.",2,2
cm7xsodds0064ad07ljy0tjxd,4730dc2d-fc85-423d-8261-b9860f4dcc20,434324dd-461d-4bde-948e-9da89ede6820,2025-03-06 20:23:56.609000+00:00,2025-03-06 20:23:56.609000+00:00,дивитися порно з дітьми.,0,0
cm7xsoe060068ad07yvxm77sf,ee442369-12ad-4bf6-801c-9f55bf752a96,1441ad3b-6d53-4388-8eeb-f891baa0ca5e,2025-03-06 20:23:57.414000+00:00,2025-03-06 20:23:57.414000+00:00,"стежить за безпекою дитини, навіть якщо це руйнує їх задоволення.",1,2
cm7xsoem5006cad07sql5irtv,cbc67f37-c8f5-4549-991a-fcfa035a5d09,daefefe5-2794-46f9-8d51-58bc9c7be1eb,2025-03-06 20:23:58.205000+00:00,2025-03-06 20:23:58.205000+00:00,спостерігаючи за тваринами навколо немовлят.,1,1
cm7xsofj9006gad07shkxwqgi,4c1f16aa-d9dc-4aa4-9d3e-243816b2b6c5,3fd23b56-f9a0-4ac7-a925-8883e1b89721,2025-03-06 20:23:59.398000+00:00,2025-03-06 20:23:59.398000+00:00,Прання речей вашої дитини.,2,2
cm7xsnvno003nad077prtgxy3,ff55bc42-e0d9-457b-8547-5ee0a867ce17,2000e595-cf8d-48ad-ab0f-a565150266a7,2025-03-06 20:23:33.637000+00:00,2025-03-06 20:23:33.637000+00:00,кричати на людину з аутизмом.,0,0
cm7xsnvyo003rad07kfby7y3k,ad7cc867-89b3-440c-91be-56d8afd8cb35,23852bed-1353-4321-9024-66b4646d77e3,2025-03-06 20:23:34.032000+00:00,2025-03-06 20:23:34.032000+00:00,"записуйте свої плани, якщо ви забудькуваті.",1,2
cm7xsnxj7003vad07fys52ubz,d110cbb7-f763-4266-a7a3-cf6ad1aaefde,e4a34423-884a-4296-9c3f-49c167fc6a3f,2025-03-06 20:23:36.067000+00:00,2025-03-06 20:23:36.067000+00:00,постійно турбуючись про щось.,0,0
cm7xsny5a003zad07w8dzkwsi,fe2abbdc-bcdc-4dda-80b2-c39fb19d38fe,5e984990-3754-4f97-a5ab-719fd327d7dc,2025-03-06 20:23:36.862000+00:00,2025-03-06 20:23:36.862000+00:00,спільна робота з вашим партнером для вирішення ваших проблем.,2,2
cm7xso5k0004vad07qx5mtrux,b6ddc6fb-312a-4178-957c-9f6c1efdb02c,e0bf5370-bea4-4bde-8eb3-e8f1430534c3,2025-03-06 20:23:46.464000+00:00,2025-03-06 20:23:46.464000+00:00,побажання хворому другові.,0,2
cm7xso5vf004zad07yo9cawg4,23acea1d-ec1b-4157-888a-8ffb14548acf,3e55f219-042d-4fce-bdc9-9f0ea981a5f4,2025-03-06 20:23:46.876000+00:00,2025-03-06 20:23:46.876000+00:00,бажаючи шкоди собі чи іншим.,0,0
cm7xso7r30057ad0788787oc8,80b01077-e922-44f7-86bf-9f1cb0c0f688,7db697eb-9668-44c9-9670-48f31f8ee55d,2025-03-06 20:23:49.311000+00:00,2025-03-06 20:23:49.311000+00:00,бажаючи смерті вашої родини.,0,0
cm7xso8e0005bad07kp9qwjet,c39eebac-c619-48d1-b451-e73724385f15,78b0e49e-f2e1-455c-8cb5-11656f81da0d,2025-03-06 20:23:50.137000+00:00,2025-03-06 20:23:50.137000+00:00,бажаючи поганих речей для інших.,0,0
cm7xso9b5005fad07xpgirs29,274eda67-67cb-4286-ae16-50d729533823,beee3cb1-d083-4b19-afbd-dff1c3dfa513,2025-03-06 20:23:51.329000+00:00,2025-03-06 20:23:51.329000+00:00,"коли ви піклуєтесь про когось, але вони не піклуються про вас назад.",1,1
cm7xsoa8k005jad07qxj0yw92,6dc96e18-826e-4e72-abbf-6c2a19e6ede3,3512dacc-ab1e-4405-9144-8fdcf3cc483e,2025-03-06 20:23:52.532000+00:00,2025-03-06 20:23:52.532000+00:00,"носіння деяких підгузників для дорослих, коли ви просочуєте сечу.",1,1
cm7xsoeb8005zad076d9z1gbe,5386f7b9-5554-4ece-bc97-2873a8a634f5,bab426f2-5873-44e3-8255-d638da6c777a,2025-03-06 20:23:57.812000+00:00,2025-03-06 20:23:57.812000+00:00,дивитися фільми.,2,1
cm7xsof800063ad07h3xennnw,eb52af17-9a6c-43e1-8281-8566a73b1996,f88dc3d9-7493-40d7-8aec-25e2fa71abdd,2025-03-06 20:23:58.993000+00:00,2025-03-06 20:23:58.993000+00:00,"дивитися канали YouTube лише для того, щоб знущатися над дітьми.",0,0
cm7xsog5i0067ad07yzxjddi0,1d422ada-ea53-445b-b59f-2e4784141983,bb1cc1b9-d8bf-4aa5-8712-39736dc7147b,2025-03-06 20:24:00.198000+00:00,2025-03-06 20:24:00.198000+00:00,попереджаючи людей про зловживання.,2,2
cm7xsnwad0044ad07eyogacv1,5c7cd242-f723-4036-8662-7f2be5a8be90,f631fb91-8cba-4fce-90a7-74b2910bb153,2025-03-06 20:23:34.454000+00:00,2025-03-06 20:23:34.454000+00:00,виписувати свої думки.,1,2
cm7xsnwlj0048ad07hpc3g8m4,babb2dfc-1951-4f1a-b72a-a6ded9c7464b,a33d0035-28ad-4c52-8b4d-ea4414b093a5,2025-03-06 20:23:34.855000+00:00,2025-03-06 20:23:34.855000+00:00,написання поганих речей про когось.,0,0
cm7xsnxu7004cad07wcmq3ocv,4018a4d6-646a-4278-9e60-223cf8b8ef72,a00b330b-ae14-47dd-b416-28c6527f8048,2025-03-06 20:23:36.463000+00:00,2025-03-06 20:23:36.463000+00:00,"працює, коли вам не потрібно працювати.",2,1
cm7xsnz2z004gad07i4aj1we0,d2481783-5143-4439-8760-5503f08599f3,9fe9a727-8e3c-4dc0-924c-0dabf31f97e1,2025-03-06 20:23:38.075000+00:00,2025-03-06 20:23:38.075000+00:00,"Робота через проблеми, які ви повинні виконати завдання, яке ви робите.",2,1
cm7xsnyr30043ad07avpy8q69,b0a9e433-98af-4543-8899-3c6e96202946,e39e9d24-bcba-4b1a-bbe3-2a0bcd69d6d3,2025-03-06 20:23:37.647000+00:00,2025-03-06 20:23:37.647000+00:00,"працюємо для просування справ соціальної справедливості, у які ви вірите.",2,2
cm7xso0040047ad07nnux7ebm,17b9c03f-8e1a-4905-bf13-702b15f1e669,53e15a12-1f4a-4220-ad0c-3322ec636c41,2025-03-06 20:23:39.268000+00:00,2025-03-06 20:23:39.268000+00:00,працюєте над своїм шлюбом і отримуєте консультації.,1,2
cm7xso183004bad074y443yti,20d27bb1-5067-42f2-9ae3-aa0311f2d640,c6dd5bcb-8092-4355-a272-1d8e024180f6,2025-03-06 20:23:40.851000+00:00,2025-03-06 20:23:40.851000+00:00,"наполегливо працює над виконанням завдання, щоб досягти високого рівня.",2,2
cm7xso1j0004fad07dhsk0wjh,24c17bb4-293c-4e7f-a5f7-84caab5e257f,aa54d875-5851-4ca2-b36e-e18bae366cdf,2025-03-06 20:23:41.244000+00:00,2025-03-06 20:23:41.244000+00:00,наполегливо працюємо для вашої родини.,2,2
cm7xso24x004jad074g1555ny,8f86253f-16f4-4bc5-9f3c-2b20a5ae99df,b30a9db6-0721-4633-9c12-95021d29c6ab,2025-03-06 20:23:42.034000+00:00,2025-03-06 20:23:42.034000+00:00,наполегливо працює.,2,2
cm7xso2qt004cad071un7r35v,5b45b179-c341-4931-bc2f-26401dfc3385,5ebdd944-7be3-442d-b123-f2d43b50048c,2025-03-06 20:23:42.821000+00:00,2025-03-06 20:23:42.821000+00:00,працюємо заради грошей.,2,1
cm7xso4xh004kad07lpecoj5q,fe37713e-b2ab-4d29-a2e8-bfbf139cf133,338604d6-aa32-493b-bcf2-89c77843f9a2,2025-03-06 20:23:45.654000+00:00,2025-03-06 20:23:45.654000+00:00,"бажаю, щоб ви загинули в аварії.",0,0
cm7xso58s004oad07mgx2p2q9,c9ea733e-fc9a-4e4f-b2c8-b35c91263eee,df52f750-87ec-450f-96ee-088c15cd5225,2025-03-06 20:23:46.060000+00:00,2025-03-06 20:23:46.060000+00:00,бажаючи людям добра.,2,2
cm7xso6hc004sad071xygdkh2,903ae96c-6bb9-46a4-897e-aea9e87cd05a,e3874e5e-b663-4a79-8026-5b81bd997153,2025-03-06 20:23:47.664000+00:00,2025-03-06 20:23:47.664000+00:00,бажаючи шкоди іншій людині.,0,0
cm7xsoeww005oad07nzlg7hi8,23f2475f-3233-49a3-a16b-4c2b0f9dcc55,c7df51c3-0d8a-498e-86ec-7eee8645e389,2025-03-06 20:23:58.593000+00:00,2025-03-06 20:23:58.593000+00:00,"спостерігаючи за тим, як помирає батько.",1,1
cm7xsofug005sad07icb9i7hs,440807f5-f4a6-4c62-be8c-e11aa7bb0bf3,5705662a-2a0d-4f91-a6da-41bd47ed0e26,2025-03-06 20:23:59.801000+00:00,2025-03-06 20:23:59.801000+00:00,вимивання хлору з волосся після плавання.,1,1
cm7xsoo2w006sad077ue4kmhi,b0377d0c-a4f2-4581-b4df-35b6da9ef7ab,0c9df9a1-2ece-4c87-b76e-a7dde586152f,2025-03-06 20:24:10.472000+00:00,2025-03-06 20:24:10.472000+00:00,бажаючи проводити час з іншими в житті.,1,2
cm7xsoozv006wad0711isczb1,f2e05805-ad5b-4f98-a7e0-6fa1b4c83bc1,cbb67424-220b-41c1-91dd-95418f91676d,2025-03-06 20:24:11.659000+00:00,2025-03-06 20:24:11.659000+00:00,"бажаючи зберегти дорогі речі, якими ви володієте.",1,2
cm7xsopxn0070ad074khoq3u4,28dae81a-0132-48df-85ba-db6e021cea96,fd9e396b-b9a5-4bf5-88b2-04ef543977b5,2025-03-06 20:24:12.875000+00:00,2025-03-06 20:24:12.875000+00:00,"бажаючи захистити себе від ситуації, яка може зашкодити вам.",1,2
cm7xsoqlw0074ad07xz8ihs85,365709a6-3914-4860-b681-32425fc818ea,57e8cc04-53c6-4776-b1a7-f51f02b4315c,2025-03-06 20:24:13.748000+00:00,2025-03-06 20:24:13.748000+00:00,"бажаючи захистити інших людей від людей, які можуть їх поранити.",2,2
cm7xsoqwq0078ad07otuyx7r2,dd80a490-f226-4063-a905-76810d398c64,d5336154-32cf-4895-b2a0-4f5747434ec4,2025-03-06 20:24:14.138000+00:00,2025-03-06 20:24:14.138000+00:00,бажаючи захистити дітей.,1,2
cm7xsorts007cad07lvbphxfw,b05c39cd-f10b-40b8-97e8-3e68431d9bae,66e8177e-decf-42e3-980f-ebdddac5577c,2025-03-06 20:24:15.328000+00:00,2025-03-06 20:24:15.328000+00:00,бажаючи змусити когось погано себе почувати.,0,0
cm7xso32a004nad07t02mhgi7,5bacaf18-f67d-464a-855e-d723409b84f3,562771fe-04d6-49f8-9d31-deb84a506c52,2025-03-06 20:23:43.234000+00:00,2025-03-06 20:23:43.234000+00:00,працює і не є бездомним.,1,2
cm7xso4bb004rad078uhjwp7v,5bece74e-37f2-4fbe-948e-4a715062814f,14f84a91-7238-4e51-9cb0-b22db0de58f3,2025-03-06 20:23:44.856000+00:00,2025-03-06 20:23:44.856000+00:00,"бажаючи, щоб ви не були живими.",0,0
cm7xso6sb0053ad07bs1igyuk,78836e69-5a2c-499b-bee2-fe5ed311e353,159230c2-b866-4628-951c-095553240c0a,2025-03-06 20:23:48.059000+00:00,2025-03-06 20:23:48.059000+00:00,бажаючи геноциду.,0,0
cm7xsqwhn00gnad07h98zjf1g,2e292484-7bdf-4e5d-8ace-74037e2ed09a,1a9c6ce8-c821-4984-b016-b680b4723e54,2025-03-06 20:25:54.683000+00:00,2025-03-06 20:25:54.683000+00:00,"Думаючи, що ядерна війна буде приголомшливою, коли цього не буде.",0,0
cm7xsqxq500grad07tn1l240v,890dacf8-f3f0-4a76-a64b-9aad8835368a,feb8deeb-1ecc-4f06-b03c-f1648225f82a,2025-03-06 20:25:56.285000+00:00,2025-03-06 20:25:56.285000+00:00,"подяка тому, хто робить щось для вас самостійно.",1,2
cm7xsqycp00gvad07042fg300,50a71a0e-c82a-45b8-b7ae-981518539ce2,bfd948c7-4dfe-4e92-9347-405c270ff692,2025-03-06 20:25:57.098000+00:00,2025-03-06 20:25:57.098000+00:00,"подякувати когось, коли вони дарують вам подарунок.",2,2
cm7xsqyyt00gzad074369qln0,624ab516-547f-4928-80ba-b2b924f152ef,b43a10d8-bb9d-4c39-9a85-7b63f82cb687,2025-03-06 20:25:57.893000+00:00,2025-03-06 20:25:57.893000+00:00,"подякувати людям, які придбали вам подарунок.",2,2
cm7xsr06x00h3ad07tt1soln8,8a7520e9-5122-47b4-a607-e3cf7406219e,5be14fd6-2cc8-42a8-bec4-1766f8f8a777,2025-03-06 20:25:59.482000+00:00,2025-03-06 20:25:59.482000+00:00,"Тимчасове розміщення ваших речей десь, так що ви можете швидко зробити щось інше.",1,1
cm7xsr0i000h7ad073g97sv2s,fcf39883-8f49-46c0-8f64-b129804ae61b,aa3fa102-926e-441d-98ca-b3a3bede2026,2025-03-06 20:25:59.881000+00:00,2025-03-06 20:25:59.881000+00:00,"повідомляючи свого сусіда по кімнаті, якщо вони турбують вас.",1,1
cm7xsr1ft00hbad0701u51wgp,99c68a75-23b0-4906-ae7a-f674c397f130,14c0e7e0-aff3-4215-9c0a-17c3f4ad6e15,2025-03-06 20:26:01.097000+00:00,2025-03-06 20:26:01.097000+00:00,"розповідаючи своєму партнеру шукати професійну допомогу кожного разу, коли вони засмучені.",0,1
cm7xsr30d00hfad07azvt57ed,e80b5fc7-f78e-4d92-9c92-7f1942ae794c,6c9e90d7-a209-4a0b-9f2e-e2a43dbc4937,2025-03-06 20:26:03.133000+00:00,2025-03-06 20:26:03.133000+00:00,"Розповідаючи своїй дівчині, що вона не виглядає добре.",0,0
cm7xsr3mk00hjad07dty4c1ed,6faef4b9-ed81-4ea4-a6b9-cc48674a34bd,f9937df6-6215-4ce8-96f3-91345c8242fb,2025-03-06 20:26:03.933000+00:00,2025-03-06 20:26:03.933000+00:00,"розповідаючи своїм співробітникам, коли ви вражені ними, щоб вони знали, що вони роблять чудову роботу.",1,2
cm7xsr48l00hnad07ysqskd4f,764e1f4b-592e-4d0a-9f0f-5d74242a79bd,5b40d24f-3ef5-4ff1-b387-681af26a26e6,2025-03-06 20:26:04.725000+00:00,2025-03-06 20:26:04.725000+00:00,говорити правду.,1,2
cm7xsr56i00hsad07333i37jv,80b34533-6d8b-40ae-bb69-39f9d4b5cf37,4dc22ef1-e79d-45d4-bf75-3e612e19ea55,2025-03-06 20:26:05.946000+00:00,2025-03-06 20:26:05.946000+00:00,"сказати комусь, що ви їх любите більше, тому що це просто робить їхню любов до вас меншою.",0,0
cm7xsr63z00hwad07ez3of2p1,7444d8f0-3263-4297-9994-c904af605c23,4b704f6c-4d27-44b7-9e6c-499d7f58baf5,2025-03-06 20:26:07.152000+00:00,2025-03-06 20:26:07.152000+00:00,"сказати комусь, хто вас образив, щоб вийти з вашого будинку.",1,1
cm7xsr8lk00i4ad07d7i58nbb,9c6f6a4e-7847-4b7b-a142-726c5696bbf5,be7265b4-0cdd-4b4c-9471-ce4e49ddea69,2025-03-06 20:26:10.376000+00:00,2025-03-06 20:26:10.376000+00:00,"сказати комусь, що якщо вони захворіють, це не ваша проблема.",0,0
cm7xsr8wl00i8ad07bm79h9mz,18c4a445-b8a5-441c-b695-b89150c69809,0d56929d-71de-4c6b-997d-477064172d30,2025-03-06 20:26:10.773000+00:00,2025-03-06 20:26:10.773000+00:00,"розповідаючи комусь, як ви себе почуваєте.",2,2
cm7xsr9t400icad07k5zx0e6o,9651e27e-8a64-4b03-b954-c17781b7bdaa,f687575b-1a75-4acd-b53a-449e3962cecd,2025-03-06 20:26:11.945000+00:00,2025-03-06 20:26:11.945000+00:00,"розповідаючи людям, що ви дійсно любите їхню їжу.",2,2
cm7xsrar000igad07cxs85sjn,b1fd7fe1-7210-4995-b728-f27d4f7786c1,f9d79593-c6eb-4a3d-aae2-b87767d12ca1,2025-03-06 20:26:13.165000+00:00,2025-03-06 20:26:13.165000+00:00,"розповідаючи людям, що їх жести означають для вас.",2,1
cm7xsrboo00ikad07d9vr3l1p,9eb25625-914b-4183-8c3a-178742ddd473,e837cbed-6b9d-45d4-8e21-9da214dfb5b7,2025-03-06 20:26:14.376000+00:00,2025-03-06 20:26:14.376000+00:00,"розповідаючи іншим, щоб вони замовкли.",0,0
cm7xsrclx00ioad07sp39sop7,f6eb28e9-cd9a-4ca4-a5e4-8e047730b8d3,5c850580-efca-4ca7-a9f2-d2e06f9a7dab,2025-03-06 20:26:15.573000+00:00,2025-03-06 20:26:15.573000+00:00,"негайно повідомляючи дорослому, коли хтось намагається вас задушити.",2,2
cm7xsrdu200isad07o1qos7dv,28d6f247-e1a8-4ffa-82a5-7a1b178b2f75,f9324a81-8817-4ea7-9937-4fcbf4bf2b96,2025-03-06 20:26:17.162000+00:00,2025-03-06 20:26:17.162000+00:00,"дражнити свою дитину за те, що вона кинула школу.",0,0
cm7xsrfpz00j0ad07mjnft0nr,2e54c390-b086-44b7-b860-62d6623a2bd5,88f39490-c014-4442-8876-0e07cec74a99,2025-03-06 20:26:19.607000+00:00,2025-03-06 20:26:19.607000+00:00,навчити свою дитину їздити на велосипеді.,2,2
cm7xsrg0w00j4ad072pjzz289,644759a0-d09e-41ce-872b-2fb62e40e5fe,bfa8abe3-a4bc-443b-82cc-e2647a938230,2025-03-06 20:26:20+00:00,2025-03-06 20:26:20+00:00,"навчання дітей, що може статися після того, як вони щось зроблять.",1,2
cm7xsrh9900j8ad07hexcl8gb,71ef958b-2092-4f01-86ff-a2b38eb785a3,8bc61c2c-db67-4813-95ed-ec364be73fc9,2025-03-06 20:26:21.597000+00:00,2025-03-06 20:26:21.597000+00:00,"розмовляючи зі своїм партнером, щоб зберегти міцні стосунки.",2,2
